FID,geom,addr:city,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,building,description,name,opening_hours,type,wheelchair,osm_id,osm_type,editlink,tutoriallink,check_date,diet:vegetarian,opening_hours:signed,cuisine,operator,phone,atm,contact:website,source,toilets:wheelchair,addr:country,image,website,name:de,outdoor_seating,takeaway,contact:email,contact:phone,building:levels,roof:levels,roof:shape,smoking,contact:fax,source:date,addr:housename,diet:vegan,toilets,delivery,email,fax,payment:cash,source:geometry,building:first_floor_high,contact:mobile,shop,internet_access,was:military,was:name,building:part,int_name,internet_access:fee,addr:place,source:addr,disused:phone,height,opening_hours:covid19,roof:colour,start_date:name,seasonal,air_conditioning,indoor_seating,wifi,sport,building:colour,toilets:access,building:material,old_name,source:housenumber,tourism,ele,name:en,check_date:opening_hours,bar,smoking:outside,contact:facebook,note,brand,brand:wikidata,level,alt_name,start_date,update,lastcheck,wheelchair:description:de,wheelchair:description:en,changing_table,changing_table:count,toilets:disposal,toilets:female,toilets:male,toilets:unisex,craft,capacity,designation,diet:gluten_free,owner,outdoor,source:name,menu_languages,number_of_menulanguages,contact:instagram,internet_access:ssid,last_check,brand:wikipedia,fixme,breakfast,cafe,payment:credit_cards,payment:debit_cards,rooms,seating,surveillance,payment:coins,payment:cryptocurrencies,payment:electronic_purses,payment:notes,payment:paypal,official_name,food,ref:vatin,wheelchair:description,drive_in,seating:indoor,seating:outdoor,gay,menu,drink:club-mate,music,cafe_€,cappuchino_€,opening_hours:kitchen,description:de,description:en,diet:local,dog,currency:eur,payment:account_cards,payment:apple_pay,payment:contactless,addr:floor,highchair,kids_area,drink:soy_milk,man_made,lottery,entrance,addr:unit,self_service,snack,url,old_name2,changing_table:location,access:covid19,delivery:covid19,organic,disused:amenity,description:covid19,takeaway:covid19,beer_garden,source:wheelchair,old_website,min_age,payment:girocard,alt_name_1,last_checked,status,access,survey:date,old_name1,diet:kosher,disused:name,was:shop,payment:mastercard,payment:visa,payment:avia_ringcard,payment:dkv,payment:euroshell,payment:notes:note,payment:total_card,payment:uta,payment:westfalen_card,takeaway:ice_cream,diet:halal,branch,payment:maestro,reservation,opening_hours:lastcheck,opening_hours:url,opening_date
MRN_OSM_amenity_cafe_4326_Point.245,POINT (8.4337813 49.3180907),Speyer,51,67346,Wormser Straße,,cafe,,,Mediterraneo,Mo-Th 09:00-19:00; Fr 09:00-21:30; Sa 09:00-18:00; Su off,,,925330094,node,https://www.openstreetmap.org/node/925330094,https://learnosm.org/de/beginner/,,,,italian;breakfast,,+49 6232 291808,,,,,,,http://www.mediterraneo-speyer.de/,,yes,,,,,,,,,,,,,,info@mediterraneo-speyer.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.246,POINT (8.4363614 49.3175075),Speyer,82,67346,Maximilianstraße,,cafe,,,Eiscafé Nigri,,,,925330147,node,https://www.openstreetmap.org/node/925330147,https://learnosm.org/de/beginner/,2023-01-12,,,ice_cream,,,,,survey,,DE,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in der Weihnachtszeit: Lebkuchen Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.247,POINT (8.4379676 49.3175799),Speyer,91,67346,Maximilianstraße,,cafe,,,Cafe Hindenburg,Mo-Su 08:00-23:00,,no,925330172,node,https://www.openstreetmap.org/node/925330172,https://learnosm.org/de/beginner/,2023-01-12,,,,,,,http://www.cafehindenburg-speyer.de/,,,DE,,,,yes,,,+49 6232 75681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.248,POINT (8.4377072 49.4883679),,,,,,cafe,,,Italia,,,no,926474238,node,https://www.openstreetmap.org/node/926474238,https://learnosm.org/de/beginner/,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.249,POINT (8.4342384 49.4889529),,,,,,cafe,,,Café Bar Reina,,,,926474243,node,https://www.openstreetmap.org/node/926474243,https://learnosm.org/de/beginner/,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.250,POINT (8.437264 49.4860606),,,,,,cafe,,,Alegro,,,limited,926474357,node,https://www.openstreetmap.org/node/926474357,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.251,POINT (8.4769833 49.4888914),Mannheim,3,68161,Hebelstraße,,cafe,,,Klatsch,"Mo-Th 18:00-04:00, Fr-Sa 18:00-05:00, Su 16:00-04:00",,limited,930372234,node,https://www.openstreetmap.org/node/930372234,https://learnosm.org/de/beginner/,,,,,,+49 621 1561033,,,,,DE,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.252,POINT (8.1144615 49.1972021),,2,76829,Bachgasse,,cafe,,,RIVA,Mo-We 11:00-22:00; Th-Sa 11:00-01:00,,limited,954691661,node,https://www.openstreetmap.org/node/954691661,https://learnosm.org/de/beginner/,,,no,coffee_shop;cake;crepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,191,,2023-05-07,,,https://www.facebook.com/RIVALandau/?locale2=de_DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.253,POINT (8.1370059 49.3549888),Neustadt an der Weinstraße,116,67433,Hauptstraße,,cafe,,,Café Bassler,"Mo,We,Th,Fr 08:30-18:00; Sa 08:30-17:30; Su,PH 12:00-18:00",,no,961962174,node,https://www.openstreetmap.org/node/961962174,https://learnosm.org/de/beginner/,,,,,,+49 6321 2675,,,http://www.cafe-bassler.de/,no,DE,,http://www.cafe-bassler.de/,,,,,,,,,,,,,,,,info@cafe-bassler.de,+49 6321 481921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stufe am Eingang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.254,POINT (8.3591827875 49.629816125),,,,,,cafe,,,Die Café Bar Borgnolo,Tu-Th 11:00-19:00; Fr 11:00-21:00; Sa 10:00-21:00; Su 10:00-20:00,,,977535034,way,https://www.openstreetmap.org/way/977535034,https://learnosm.org/de/beginner/,,yes,,italian,Filippo Borgnolo,,,https://www.gastroborgnolo.de/,,,,,,,,,,+49 6241 9232017,,,,,,,,only,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.255,POINT (8.2551709 49.3632549),Haßloch,,67454,,,cafe,,,Konditorei Hess,,,yes,979196292,node,https://www.openstreetmap.org/node/979196292,https://learnosm.org/de/beginner/,,,,,Heß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.256,POINT (8.6891489 49.3490669),,,,,,cafe,,,Rutz,,,limited,982594834,node,https://www.openstreetmap.org/node/982594834,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.257,POINT (7.9652322 49.2028985),Annweiler am Trifels,57,76855,Hauptstraße,,cafe,,,Café und Konditorei Escher,"Tu-Su,PH 08:00-18:00; Mo off",,no,985478309,node,https://www.openstreetmap.org/node/985478309,https://learnosm.org/de/beginner/,,,,,,,,http://www.cafe-escher.de/,http://www.cafe-escher.de/,,,,,,yes,,cafe-escher@t-online.de,+49 6346 8343,,,,isolated,+49 6346 928313,2019-09-14,,,,,,,,,,,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/escher.brigitte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.258,POINT (8.3762476 49.4928496),,,,,,cafe,,,Café Bistro Central,,,no,990213821,node,https://www.openstreetmap.org/node/990213821,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.259,POINT (8.4781376 49.4777693),Mannheim,92,68165,Schwetzinger Straße,,cafe,,,blum,Tu-Su 10:30-18:00,,no,1000832499,node,https://www.openstreetmap.org/node/1000832499,https://learnosm.org/de/beginner/,2020-02-16,,,,,+49 621 26230,,,,,,,https://blum-mannheim.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.260,POINT (8.4629098 49.483207),,,,,,cafe,,,EO,Mo-Fr 07:45-20:00; Sa 10:00-16:00,,no,1019984397,node,https://www.openstreetmap.org/node/1019984397,https://learnosm.org/de/beginner/,,,,,,,,,,no,,,http://www.eo-mannheim.de,,,,,,,,,no,,,,,,,eo@studentenwerk-mannheim.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.261,POINT (8.7093621 49.4123643),,,,,,cafe,,,Eisdiele Roma,Jun-Aug,,limited,1029513820,node,https://www.openstreetmap.org/node/1029513820,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.262,POINT (8.7091739 49.4125802),,7,,Haspelgasse,,cafe,,It is a café and a galery. Often musicians play on the weekend,Chocolaterie YilliY,"Su-Th 10:00-20:00, Fr-Sa 10:00-21:00",,no,1029513833,node,https://www.openstreetmap.org/node/1029513833,https://learnosm.org/de/beginner/,,yes,,coffee_shop,,+49 6221 6599364,,,local knowledge,no,,,https://chocolaterie-heidelberg.de/,,,,,,,,,no,,,,yes,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,german,1,,,,,,,,,,,,,,,,,,,,,two_steps_at_the_entrance,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.263,POINT (8.7065282 49.4119959),Heidelberg,143,69117,Hauptstraße,,cafe,,,Hörnchen,"Su off; Mo-Th 09:00-02:00, Fr-Sa 09:00-03:00",,no,1029513856,node,https://www.openstreetmap.org/node/1029513856,https://learnosm.org/de/beginner/,,,,,,+49 6221 20446,,,,no,DE,,,,yes,,,,,,,outside,,,,,,,,,,,,,,yes,,,,,no,,,,,,,,,,yes,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,german,1,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.264,POINT (8.7090338 49.4123626),,20,,Haspelgasse,,cafe,,,Café Knösel,"Mo-Th 07:30-02:00, Fr,Sa 07:30-03:00, Su,PH 07:30-02:00",,yes,1029513904,node,https://www.openstreetmap.org/node/1029513904,https://learnosm.org/de/beginner/,,,,,,,,,,no,,,http://www.cafeknösel-heidelberg.de,,yes,,,+49 6221 7272754,,,,no,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,german,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,90","2,90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.265,POINT (8.6947015 49.4077621),,1,,Friedrich-Ebert-Anlage,,cafe,,,Deer,"Mo-Th 09:00-24:00; Fr,Sa 09:00-02:00; Su 09:00-16:00",,,1029535771,node,https://www.openstreetmap.org/node/1029535771,https://learnosm.org/de/beginner/,,,,,,,,,,,,,https://cafe-bar-deer.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.266,POINT (8.6935335 49.4101395),Heidelberg,9,69115,Sofienstraße,,cafe,,,Riegler,Mo-Fr 05:00-20:00; Sa 06:00-20:00,,limited,1029535787,node,https://www.openstreetmap.org/node/1029535787,https://learnosm.org/de/beginner/,,yes,,,,,,,,,DE,,https://baeckerei-riegler.de/fachgeschaefte/standorte/sofienstr/,,no,,,,,,,no,,,,yes,,,,,,,,,bakery,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.267,POINT (8.6946805 49.4113798),,1,,Fahrtgasse,,cafe,,,Hemingway's,"Mo-Th 10:00-01:00, Fr 10:00-02:00, Sa 09:00-02:00, Su 09:00-01:00",,no,1029535790,node,https://www.openstreetmap.org/node/1029535790,https://learnosm.org/de/beginner/,,,,,,+49 6221 165033,,,,no,,,https://www.hemingways-heidelberg.de/,,yes,,,,,,,outside,,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,0,,,,,,,,,,,,,,,,,,yes,,"english, german",2,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"1,80","2,00","Mo-Fr 10:00-23:00, Sa-Su 09:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.268,POINT (8.6944342 49.407852),Heidelberg,29,69115,Sofienstraße,,cafe,,,Fresko,,,yes,1029535793,node,https://www.openstreetmap.org/node/1029535793,https://learnosm.org/de/beginner/,,,,,,,,,,no,DE,,,,yes,,,,,,,unknown,,,,,,,,,,,,,,unknown,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.269,POINT (8.6935009 49.4103065),Heidelberg,7,69115,Sofienstraße,,cafe,,,Medòcs,Mo-Su 09:30-18:00+,,limited,1029535798,node,https://www.openstreetmap.org/node/1029535798,https://learnosm.org/de/beginner/,,,,german,,+49 6221 20468,,,,no,,,https://www.medocs-hd.de/,,yes,,,,,,,no,,,,,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,0,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.270,POINT (8.6988928 49.4092533),,59,,Plöck,,cafe,,,Coffeein,Mo-Fr 07:30-18:00; Sa 09:00-16:00,,no,1029572767,node,https://www.openstreetmap.org/node/1029572767,https://learnosm.org/de/beginner/,,only,,,,,,,,,,,https://www.coffee-in-heidelberg.de/CoffeeIN.html,,no,,,,,,,no,,,,,,,,,,,,,,wlan,,,,,no,,,,,,,,,,yes,,,,,,,,,,,2022-05-10,,,,,,,,,,,2018-02-28,,,,,,,,,,,,,,no,,german,1,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.271,POINT (8.5722785 49.3870371),Schwetzingen,,,Mannheimer Straße,,cafe,,,Bäckerei Utz,,,yes,1033049268,node,https://www.openstreetmap.org/node/1033049268,https://learnosm.org/de/beginner/,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.272,POINT (8.5738286 49.3862428),,,,,,cafe,,,Bäckerei Grimminger,Mo-Fr 07:00-18:30; Sa 07:00-14:00,,yes,1033049269,node,https://www.openstreetmap.org/node/1033049269,https://learnosm.org/de/beginner/,,,,,,+49 6202 21050,,,,no,,,https://www.grimminger.de/Filialen/fil_schwetzingen.html,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bäckerei Grimminger,Q106823533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.273,POINT (7.9655369 49.2029544),Annweiler am Trifels,59,76855,Hauptstraße,,cafe,,,Eiscafé Chelini,Feb 15-Nov 30: Mo-Su 10:00-23:00,,no,1064241608,node,https://www.openstreetmap.org/node/1064241608,https://learnosm.org/de/beginner/,,,,ice_cream,,+49 6346 8529,,http://www.cafe-chelini.de/,http://www.cafe-chelini.de/,,DE,,http://www.cafe-chelini.de/,,yes,yes,info@cafe-chelini.de,+49 6346 2615,,,,,,2019-09-14,,,,,info@cafe-chelini.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.274,POINT (8.466340625 49.487632000000005),,,,,,cafe,commercial,,Kasim Frozen Latte,,,,1069587800,way,https://www.openstreetmap.org/way/1069587800,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,no,only,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.275,POINT (8.501100983333334 49.440275283333335),Altrip,2,67122,An der Fähre,,cafe,yes,,Fährklause,,,yes,1093721400,way,https://www.openstreetmap.org/way/1093721400,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.276,POINT (8.4687731 49.4748059),,29,68163,Meerfeldstraße,,cafe,,,Bäckerei Grimminger,Mo-Fr 06:30-18:30; Sa 06:30-13:00; Su 07:00-12:00,,yes,1096850788,node,https://www.openstreetmap.org/node/1096850788,https://learnosm.org/de/beginner/,,,,,,+49 621 816780,,,,,,,https://www.grimminger.de,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bäckerei Grimminger,Q106823533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.277,POINT (8.704093 49.4095568),,18,,Theaterstraße,,cafe,,,Café Ly,Tu-Sa 08:00-20:00; Su 10:00-19:00,,no,1101948991,node,https://www.openstreetmap.org/node/1101948991,https://learnosm.org/de/beginner/,,yes,,,,,,,,,,,https://cafely.de/,,no,,,,,,,no,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,2022-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.278,POINT (8.4624271 49.4884513),,,,,,cafe,,,Café am Museum,,,,1111659806,node,https://www.openstreetmap.org/node/1111659806,https://learnosm.org/de/beginner/,,,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Caf%C3%A9_am_Museum.jpg,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.279,POINT (8.4573435 49.4872536),Mannheim,6,68159,,,cafe,,,Café Soleil,Mo-Th 08:00-17:30; Fr 08:00-15:30,,yes,1122837744,node,https://www.openstreetmap.org/node/1122837744,https://learnosm.org/de/beginner/,,,,coffee_shop,,,,,,,,,https://www.stw-ma.de/Essen+_+Trinken/Mensen+_+Cafeterien/Caf%C3%A9+Soleil.html,,,,,,,,,no,,,,,,,,,,,,,,wlan,,,,,,A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.280,POINT (8.7572743 49.6178938),,,,,,cafe,,,Crusteo,Mo-Sa 7:00-20:00;Su 8:00-18:00,,yes,1126453635,node,https://www.openstreetmap.org/node/1126453635,https://learnosm.org/de/beginner/,,,,,,,,,,,,,https://hofmeister-brot.de/ueber-uns/cafes/hofmeister-crusteo/,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,Matratzen Factory Outlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
